22:29:43 No readable supervisor status yet.
23:36:14 RUNNING: 131 games, 2979 positions, 29432 ranked moves
23:36:19 RUNNING: 132 games, 2983 positions, 29472 ranked moves
23:36:24 RUNNING: 132 games, 2987 positions, 29512 ranked moves
23:36:29 RUNNING: 132 games, 2992 positions, 29562 ranked moves
23:36:34 RUNNING: 132 games, 2996 positions, 29602 ranked moves
23:36:39 RUNNING: 132 games, 3000 positions, 29642 ranked moves
23:36:44 RUNNING: 133 games, 3004 positions, 29682 ranked moves
23:36:49 RUNNING: 133 games, 3008 positions, 29722 ranked moves
23:36:54 RUNNING: 133 games, 3012 positions, 29762 ranked moves
23:36:59 RUNNING: 133 games, 3017 positions, 29812 ranked moves
23:37:04 RUNNING: 133 games, 3021 positions, 29852 ranked moves
23:37:09 RUNNING: 133 games, 3025 positions, 29892 ranked moves
23:37:14 RUNNING: 134 games, 3029 positions, 29924 ranked moves
23:37:19 RUNNING: 134 games, 3033 positions, 29964 ranked moves
23:37:24 RUNNING: 134 games, 3037 positions, 30004 ranked moves
23:37:29 RUNNING: 134 games, 3042 positions, 30054 ranked moves
23:37:34 RUNNING: 134 games, 3046 positions, 30094 ranked moves
23:37:39 RUNNING: 134 games, 3049 positions, 30124 ranked moves
23:37:44 RUNNING: 135 games, 3052 positions, 30145 ranked moves
23:37:49 RUNNING: 135 games, 3056 positions, 30185 ranked moves
23:37:54 RUNNING: 135 games, 3061 positions, 30235 ranked moves
23:37:59 RUNNING: 135 games, 3065 positions, 30275 ranked moves
23:38:04 RUNNING: 135 games, 3068 positions, 30305 ranked moves
23:38:09 RUNNING: 135 games, 3072 positions, 30345 ranked moves
23:38:19 RUNNING: 136 games, 3080 positions, 30425 ranked moves
23:38:24 RUNNING: 136 games, 3085 positions, 30475 ranked moves
23:38:29 RUNNING: 136 games, 3089 positions, 30515 ranked moves
23:38:34 RUNNING: 136 games, 3093 positions, 30555 ranked moves
23:38:39 RUNNING: 137 games, 3097 positions, 30595 ranked moves
23:38:44 RUNNING: 137 games, 3101 positions, 30635 ranked moves
23:38:49 RUNNING: 137 games, 3105 positions, 30675 ranked moves
23:38:54 RUNNING: 137 games, 3110 positions, 30725 ranked moves
23:38:59 RUNNING: 137 games, 3114 positions, 30765 ranked moves
23:39:04 RUNNING: 137 games, 3117 positions, 30795 ranked moves
23:39:09 RUNNING: 138 games, 3121 positions, 30835 ranked moves
23:39:19 RUNNING: 138 games, 3126 positions, 30885 ranked moves
23:39:24 RUNNING: 138 games, 3130 positions, 30925 ranked moves
23:39:29 RUNNING: 138 games, 3134 positions, 30965 ranked moves
23:39:34 RUNNING: 138 games, 3138 positions, 31005 ranked moves
23:39:39 RUNNING: 139 games, 3142 positions, 31045 ranked moves
23:39:44 RUNNING: 139 games, 3147 positions, 31095 ranked moves
23:39:49 RUNNING: 139 games, 3151 positions, 31135 ranked moves
23:39:54 RUNNING: 139 games, 3155 positions, 31175 ranked moves
23:39:59 RUNNING: 139 games, 3159 positions, 31215 ranked moves
23:40:04 RUNNING: 139 games, 3163 positions, 31255 ranked moves
23:40:09 RUNNING: 140 games, 3167 positions, 31295 ranked moves
23:40:14 RUNNING: 140 games, 3171 positions, 31335 ranked moves
23:40:19 RUNNING: 140 games, 3175 positions, 31375 ranked moves
23:40:24 RUNNING: 140 games, 3180 positions, 31425 ranked moves
23:40:29 RUNNING: 140 games, 3183 positions, 31455 ranked moves
23:40:34 RUNNING: 141 games, 3187 positions, 31495 ranked moves
23:40:39 RUNNING: 141 games, 3191 positions, 31535 ranked moves
23:40:44 RUNNING: 141 games, 3196 positions, 31585 ranked moves
23:40:49 RUNNING: 141 games, 3200 positions, 31625 ranked moves
23:40:54 RUNNING: 141 games, 3204 positions, 31665 ranked moves
23:40:59 RUNNING: 141 games, 3207 positions, 31695 ranked moves
23:41:04 RUNNING: 142 games, 3211 positions, 31735 ranked moves
23:41:09 RUNNING: 142 games, 3215 positions, 31775 ranked moves
23:41:14 RUNNING: 142 games, 3220 positions, 31825 ranked moves
23:41:19 RUNNING: 142 games, 3224 positions, 31865 ranked moves
23:41:24 RUNNING: 142 games, 3227 positions, 31895 ranked moves
23:41:29 RUNNING: 143 games, 3231 positions, 31935 ranked moves
23:41:34 RUNNING: 143 games, 3235 positions, 31975 ranked moves
23:41:39 RUNNING: 143 games, 3239 positions, 32015 ranked moves
23:41:44 RUNNING: 143 games, 3244 positions, 32065 ranked moves
23:41:49 RUNNING: 143 games, 3247 positions, 32095 ranked moves
23:41:54 RUNNING: 143 games, 3250 positions, 32125 ranked moves
23:41:59 RUNNING: 144 games, 3254 positions, 32165 ranked moves
23:42:04 RUNNING: 144 games, 3258 positions, 32205 ranked moves
23:42:09 RUNNING: 144 games, 3262 positions, 32245 ranked moves
23:42:14 RUNNING: 144 games, 3267 positions, 32295 ranked moves
23:42:19 RUNNING: 144 games, 3271 positions, 32335 ranked moves
23:42:24 RUNNING: 144 games, 3274 positions, 32365 ranked moves
23:42:29 RUNNING: 145 games, 3279 positions, 32413 ranked moves
23:42:34 RUNNING: 145 games, 3283 positions, 32453 ranked moves
23:42:39 RUNNING: 145 games, 3287 positions, 32493 ranked moves
23:42:44 RUNNING: 145 games, 3292 positions, 32543 ranked moves
23:42:49 RUNNING: 145 games, 3296 positions, 32583 ranked moves
23:42:54 RUNNING: 146 games, 3299 positions, 32613 ranked moves
23:42:59 RUNNING: 146 games, 3303 positions, 32653 ranked moves
23:43:04 RUNNING: 146 games, 3308 positions, 32703 ranked moves
23:43:09 RUNNING: 146 games, 3312 positions, 32743 ranked moves
23:43:14 RUNNING: 146 games, 3316 positions, 32783 ranked moves
23:43:19 RUNNING: 147 games, 3320 positions, 32815 ranked moves
23:43:24 RUNNING: 147 games, 3325 positions, 32865 ranked moves
23:43:29 RUNNING: 147 games, 3329 positions, 32905 ranked moves
23:43:34 RUNNING: 147 games, 3334 positions, 32955 ranked moves
23:43:39 RUNNING: 147 games, 3338 positions, 32995 ranked moves
23:43:44 RUNNING: 148 games, 3342 positions, 33035 ranked moves
23:43:49 RUNNING: 148 games, 3346 positions, 33075 ranked moves
23:43:54 RUNNING: 148 games, 3351 positions, 33125 ranked moves
23:43:59 RUNNING: 148 games, 3355 positions, 33165 ranked moves
23:44:04 RUNNING: 148 games, 3359 positions, 33205 ranked moves
23:44:09 RUNNING: 149 games, 3362 positions, 33235 ranked moves
23:44:15 RUNNING: 149 games, 3367 positions, 33285 ranked moves
23:44:20 RUNNING: 149 games, 3371 positions, 33325 ranked moves
23:44:25 RUNNING: 149 games, 3376 positions, 33375 ranked moves
23:44:30 RUNNING: 149 games, 3380 positions, 33415 ranked moves
23:44:35 RUNNING: 149 games, 3384 positions, 33455 ranked moves
23:44:40 RUNNING: 149 games, 3388 positions, 33495 ranked moves
23:44:45 RUNNING: 150 games, 3392 positions, 33535 ranked moves
23:44:50 RUNNING: 150 games, 3396 positions, 33575 ranked moves
23:44:55 RUNNING: 150 games, 3401 positions, 33625 ranked moves
23:45:00 RUNNING: 150 games, 3405 positions, 33665 ranked moves
23:45:05 RUNNING: 150 games, 3409 positions, 33705 ranked moves
23:45:10 RUNNING: 150 games, 3413 positions, 33744 ranked moves
23:45:15 RUNNING: 151 games, 3417 positions, 33784 ranked moves
23:45:20 RUNNING: 151 games, 3422 positions, 33834 ranked moves
23:45:25 RUNNING: 151 games, 3426 positions, 33874 ranked moves
23:45:30 RUNNING: 151 games, 3431 positions, 33924 ranked moves
23:45:35 RUNNING: 151 games, 3434 positions, 33954 ranked moves
23:45:40 RUNNING: 152 games, 3438 positions, 33994 ranked moves
23:45:45 RUNNING: 152 games, 3443 positions, 34044 ranked moves
23:45:50 RUNNING: 152 games, 3447 positions, 34084 ranked moves
23:45:55 RUNNING: 152 games, 3451 positions, 34124 ranked moves
23:46:00 RUNNING: 152 games, 3454 positions, 34154 ranked moves
23:46:05 RUNNING: 153 games, 3458 positions, 34194 ranked moves
23:46:10 RUNNING: 153 games, 3463 positions, 34244 ranked moves
23:46:15 RUNNING: 153 games, 3467 positions, 34284 ranked moves
23:46:20 RUNNING: 153 games, 3472 positions, 34334 ranked moves
23:46:25 RUNNING: 153 games, 3475 positions, 34364 ranked moves
23:46:30 RUNNING: 153 games, 3478 positions, 34394 ranked moves
23:46:35 RUNNING: 154 games, 3482 positions, 34432 ranked moves
23:46:40 RUNNING: 154 games, 3487 positions, 34482 ranked moves
23:46:45 RUNNING: 154 games, 3491 positions, 34522 ranked moves
23:46:50 RUNNING: 154 games, 3495 positions, 34562 ranked moves
23:46:55 RUNNING: 154 games, 3499 positions, 34602 ranked moves
23:47:00 RUNNING: 155 games, 3502 positions, 34631 ranked moves
23:47:05 RUNNING: 155 games, 3507 positions, 34681 ranked moves
23:47:10 RUNNING: 155 games, 3511 positions, 34721 ranked moves
23:47:15 RUNNING: 155 games, 3515 positions, 34761 ranked moves
23:47:20 RUNNING: 155 games, 3520 positions, 34811 ranked moves
23:47:25 RUNNING: 156 games, 3524 positions, 34850 ranked moves
23:47:30 RUNNING: 156 games, 3528 positions, 34890 ranked moves
23:47:35 RUNNING: 156 games, 3532 positions, 34930 ranked moves
23:47:40 RUNNING: 156 games, 3536 positions, 34970 ranked moves
23:47:45 RUNNING: 156 games, 3540 positions, 35010 ranked moves
23:47:50 RUNNING: 156 games, 3544 positions, 35050 ranked moves
23:47:55 RUNNING: 157 games, 3548 positions, 35090 ranked moves
23:48:00 RUNNING: 157 games, 3552 positions, 35130 ranked moves
23:48:05 RUNNING: 157 games, 3553 positions, 35140 ranked moves
23:48:10 RUNNING: 157 games, 3555 positions, 35160 ranked moves
23:48:20 RUNNING: 157 games, 3556 positions, 35170 ranked moves
23:48:25 RUNNING: 157 games, 3558 positions, 35190 ranked moves
23:48:30 RUNNING: 157 games, 3562 positions, 35230 ranked moves
23:48:35 RUNNING: 157 games, 3567 positions, 35280 ranked moves
23:48:40 RUNNING: 157 games, 3569 positions, 35300 ranked moves
23:48:45 RUNNING: 158 games, 3573 positions, 35340 ranked moves
23:48:50 RUNNING: 158 games, 3578 positions, 35390 ranked moves
23:48:55 RUNNING: 158 games, 3582 positions, 35430 ranked moves
23:49:00 RUNNING: 158 games, 3587 positions, 35480 ranked moves
23:49:05 RUNNING: 158 games, 3590 positions, 35510 ranked moves
23:49:10 RUNNING: 159 games, 3595 positions, 35552 ranked moves
23:49:15 RUNNING: 159 games, 3599 positions, 35592 ranked moves
23:49:20 RUNNING: 159 games, 3604 positions, 35642 ranked moves
23:49:25 RUNNING: 159 games, 3608 positions, 35682 ranked moves
23:49:30 RUNNING: 159 games, 3612 positions, 35722 ranked moves
23:49:35 RUNNING: 160 games, 3616 positions, 35762 ranked moves
23:49:40 RUNNING: 160 games, 3620 positions, 35802 ranked moves
23:49:45 RUNNING: 160 games, 3624 positions, 35842 ranked moves
23:49:50 RUNNING: 160 games, 3628 positions, 35882 ranked moves
23:49:55 RUNNING: 160 games, 3633 positions, 35932 ranked moves
23:50:00 RUNNING: 160 games, 3637 positions, 35972 ranked moves
23:50:05 RUNNING: 161 games, 3641 positions, 36012 ranked moves
23:50:10 RUNNING: 161 games, 3645 positions, 36052 ranked moves
23:50:15 RUNNING: 161 games, 3649 positions, 36092 ranked moves
23:50:25 RUNNING: 161 games, 3654 positions, 36142 ranked moves
23:50:30 RUNNING: 161 games, 3658 positions, 36182 ranked moves
23:50:35 RUNNING: 161 games, 3662 positions, 36219 ranked moves
23:50:40 RUNNING: 162 games, 3666 positions, 36259 ranked moves
23:50:45 RUNNING: 162 games, 3670 positions, 36299 ranked moves
23:50:50 RUNNING: 162 games, 3675 positions, 36349 ranked moves
23:50:55 RUNNING: 162 games, 3679 positions, 36389 ranked moves
23:51:00 RUNNING: 162 games, 3683 positions, 36429 ranked moves
23:51:05 RUNNING: 163 games, 3687 positions, 36469 ranked moves
23:51:10 RUNNING: 163 games, 3691 positions, 36509 ranked moves
23:51:15 RUNNING: 163 games, 3696 positions, 36559 ranked moves
23:51:20 RUNNING: 163 games, 3700 positions, 36599 ranked moves
23:51:25 RUNNING: 163 games, 3704 positions, 36639 ranked moves
23:51:30 RUNNING: 164 games, 3708 positions, 36679 ranked moves
23:51:35 RUNNING: 164 games, 3713 positions, 36729 ranked moves
23:51:40 RUNNING: 164 games, 3717 positions, 36769 ranked moves
23:51:45 RUNNING: 164 games, 3721 positions, 36809 ranked moves
23:51:50 RUNNING: 164 games, 3726 positions, 36859 ranked moves
23:51:55 RUNNING: 164 games, 3729 positions, 36889 ranked moves
23:52:00 RUNNING: 165 games, 3733 positions, 36929 ranked moves
23:52:05 RUNNING: 165 games, 3737 positions, 36969 ranked moves
23:52:10 RUNNING: 165 games, 3741 positions, 37009 ranked moves
23:52:15 RUNNING: 165 games, 3746 positions, 37059 ranked moves
23:52:20 RUNNING: 165 games, 3750 positions, 37099 ranked moves
23:52:25 RUNNING: 165 games, 3753 positions, 37129 ranked moves
23:52:30 RUNNING: 166 games, 3756 positions, 37151 ranked moves
23:52:35 RUNNING: 166 games, 3761 positions, 37201 ranked moves
23:52:40 RUNNING: 166 games, 3765 positions, 37241 ranked moves
23:52:45 RUNNING: 166 games, 3769 positions, 37281 ranked moves
23:52:50 RUNNING: 166 games, 3773 positions, 37321 ranked moves
23:52:55 RUNNING: 166 games, 3776 positions, 37351 ranked moves
23:53:00 RUNNING: 167 games, 3779 positions, 37381 ranked moves
23:53:05 RUNNING: 167 games, 3784 positions, 37431 ranked moves
23:53:10 RUNNING: 167 games, 3788 positions, 37471 ranked moves
23:53:15 RUNNING: 167 games, 3792 positions, 37511 ranked moves
23:53:20 RUNNING: 167 games, 3796 positions, 37551 ranked moves
23:53:25 RUNNING: 168 games, 3799 positions, 37569 ranked moves
23:53:30 RUNNING: 168 games, 3804 positions, 37619 ranked moves
23:53:35 RUNNING: 168 games, 3808 positions, 37659 ranked moves
23:53:40 RUNNING: 168 games, 3812 positions, 37699 ranked moves
23:53:45 RUNNING: 168 games, 3816 positions, 37739 ranked moves
23:53:50 RUNNING: 168 games, 3819 positions, 37769 ranked moves
23:53:55 RUNNING: 169 games, 3823 positions, 37809 ranked moves
23:54:00 RUNNING: 169 games, 3828 positions, 37859 ranked moves
23:54:05 RUNNING: 169 games, 3832 positions, 37899 ranked moves
23:54:10 RUNNING: 169 games, 3836 positions, 37939 ranked moves
23:54:16 RUNNING: 169 games, 3840 positions, 37979 ranked moves
23:54:21 RUNNING: 170 games, 3844 positions, 38019 ranked moves
23:54:26 RUNNING: 170 games, 3848 positions, 38059 ranked moves
23:54:31 RUNNING: 170 games, 3853 positions, 38109 ranked moves
23:54:36 RUNNING: 170 games, 3857 positions, 38149 ranked moves
23:54:41 RUNNING: 170 games, 3861 positions, 38189 ranked moves
23:54:46 RUNNING: 170 games, 3864 positions, 38218 ranked moves
23:54:51 RUNNING: 171 games, 3868 positions, 38258 ranked moves
23:54:56 RUNNING: 171 games, 3873 positions, 38308 ranked moves
23:55:01 RUNNING: 171 games, 3877 positions, 38348 ranked moves
23:55:06 RUNNING: 171 games, 3881 positions, 38388 ranked moves
23:55:11 RUNNING: 171 games, 3885 positions, 38428 ranked moves
23:55:16 RUNNING: 171 games, 3888 positions, 38456 ranked moves
23:55:21 RUNNING: 172 games, 3892 positions, 38488 ranked moves
23:55:26 RUNNING: 172 games, 3896 positions, 38528 ranked moves
23:55:31 RUNNING: 172 games, 3901 positions, 38578 ranked moves
23:55:36 RUNNING: 172 games, 3905 positions, 38618 ranked moves
23:55:41 RUNNING: 172 games, 3908 positions, 38648 ranked moves
23:55:46 RUNNING: 173 games, 3912 positions, 38688 ranked moves
23:55:51 RUNNING: 173 games, 3917 positions, 38738 ranked moves
23:55:56 RUNNING: 173 games, 3921 positions, 38778 ranked moves
23:56:01 RUNNING: 173 games, 3925 positions, 38818 ranked moves
23:56:06 RUNNING: 173 games, 3929 positions, 38858 ranked moves
23:56:11 RUNNING: 174 games, 3933 positions, 38898 ranked moves
23:56:16 RUNNING: 174 games, 3937 positions, 38938 ranked moves
23:56:21 RUNNING: 174 games, 3941 positions, 38978 ranked moves
23:56:26 RUNNING: 174 games, 3946 positions, 39028 ranked moves
23:56:31 RUNNING: 174 games, 3950 positions, 39068 ranked moves
23:56:36 RUNNING: 175 games, 3953 positions, 39098 ranked moves
23:56:41 RUNNING: 175 games, 3958 positions, 39148 ranked moves
23:56:46 RUNNING: 175 games, 3962 positions, 39188 ranked moves
23:56:51 RUNNING: 175 games, 3966 positions, 39228 ranked moves
23:56:56 RUNNING: 175 games, 3971 positions, 39278 ranked moves
23:57:01 RUNNING: 175 games, 3975 positions, 39318 ranked moves
23:57:06 RUNNING: 176 games, 3979 positions, 39358 ranked moves
23:57:11 RUNNING: 176 games, 3983 positions, 39398 ranked moves
23:57:16 RUNNING: 176 games, 3987 positions, 39438 ranked moves
23:57:21 RUNNING: 176 games, 3992 positions, 39488 ranked moves
23:57:26 RUNNING: 176 games, 3995 positions, 39518 ranked moves
23:57:31 RUNNING: 177 games, 4000 positions, 39558 ranked moves
23:57:36 RUNNING: 177 games, 4004 positions, 39598 ranked moves
23:57:41 RUNNING: 177 games, 4008 positions, 39638 ranked moves
23:57:46 RUNNING: 177 games, 4013 positions, 39688 ranked moves
23:57:51 RUNNING: 177 games, 4016 positions, 39718 ranked moves
23:57:56 RUNNING: 178 games, 4020 positions, 39758 ranked moves
23:58:01 RUNNING: 178 games, 4024 positions, 39798 ranked moves
23:58:06 RUNNING: 178 games, 4028 positions, 39838 ranked moves
23:58:11 RUNNING: 178 games, 4033 positions, 39888 ranked moves
23:58:16 RUNNING: 178 games, 4036 positions, 39918 ranked moves
23:58:21 RUNNING: 179 games, 4040 positions, 39958 ranked moves
23:58:26 RUNNING: 179 games, 4045 positions, 40008 ranked moves
23:58:31 RUNNING: 179 games, 4049 positions, 40048 ranked moves
23:58:36 RUNNING: 179 games, 4053 positions, 40088 ranked moves
23:58:41 RUNNING: 179 games, 4057 positions, 40128 ranked moves
23:58:46 RUNNING: 179 games, 4061 positions, 40168 ranked moves
23:58:51 RUNNING: 180 games, 4065 positions, 40200 ranked moves
23:58:56 RUNNING: 180 games, 4070 positions, 40250 ranked moves
23:59:01 RUNNING: 180 games, 4074 positions, 40290 ranked moves
23:59:06 RUNNING: 180 games, 4078 positions, 40330 ranked moves
23:59:11 RUNNING: 180 games, 4082 positions, 40370 ranked moves
23:59:16 RUNNING: 181 games, 4086 positions, 40410 ranked moves
23:59:21 RUNNING: 181 games, 4091 positions, 40460 ranked moves
23:59:26 RUNNING: 181 games, 4095 positions, 40500 ranked moves
23:59:31 RUNNING: 181 games, 4099 positions, 40540 ranked moves
23:59:36 RUNNING: 181 games, 4103 positions, 40580 ranked moves
23:59:41 RUNNING: 181 games, 4107 positions, 40620 ranked moves
23:59:46 RUNNING: 182 games, 4111 positions, 40659 ranked moves
23:59:51 RUNNING: 182 games, 4115 positions, 40699 ranked moves
23:59:56 RUNNING: 182 games, 4120 positions, 40749 ranked moves
00:00:01 RUNNING: 182 games, 4124 positions, 40789 ranked moves
00:00:06 RUNNING: 182 games, 4127 positions, 40819 ranked moves
00:00:11 RUNNING: 183 games, 4131 positions, 40851 ranked moves
00:00:16 RUNNING: 183 games, 4136 positions, 40901 ranked moves
00:00:21 RUNNING: 183 games, 4140 positions, 40941 ranked moves
00:00:26 RUNNING: 183 games, 4145 positions, 40991 ranked moves
00:00:31 RUNNING: 183 games, 4149 positions, 41031 ranked moves
00:00:36 RUNNING: 184 games, 4152 positions, 41053 ranked moves
00:00:41 RUNNING: 184 games, 4156 positions, 41093 ranked moves
00:00:46 RUNNING: 184 games, 4161 positions, 41143 ranked moves
00:00:51 RUNNING: 184 games, 4165 positions, 41183 ranked moves
00:00:56 RUNNING: 184 games, 4169 positions, 41223 ranked moves
00:01:01 RUNNING: 184 games, 4173 positions, 41263 ranked moves
00:01:06 RUNNING: 185 games, 4177 positions, 41302 ranked moves
00:01:11 RUNNING: 185 games, 4182 positions, 41352 ranked moves
00:01:16 RUNNING: 185 games, 4186 positions, 41392 ranked moves
00:01:21 RUNNING: 185 games, 4190 positions, 41432 ranked moves
00:01:26 RUNNING: 185 games, 4194 positions, 41472 ranked moves
00:01:31 RUNNING: 185 games, 4198 positions, 41512 ranked moves
00:01:36 RUNNING: 186 games, 4202 positions, 41544 ranked moves
00:01:41 RUNNING: 186 games, 4207 positions, 41594 ranked moves
00:01:46 RUNNING: 186 games, 4211 positions, 41634 ranked moves
00:01:51 RUNNING: 186 games, 4216 positions, 41684 ranked moves
00:01:56 RUNNING: 186 games, 4220 positions, 41724 ranked moves
00:02:01 RUNNING: 186 games, 4223 positions, 41754 ranked moves
00:02:06 RUNNING: 187 games, 4227 positions, 41794 ranked moves
00:02:11 RUNNING: 187 games, 4231 positions, 41834 ranked moves
00:02:16 RUNNING: 187 games, 4236 positions, 41884 ranked moves
00:02:21 RUNNING: 187 games, 4240 positions, 41924 ranked moves
00:02:26 RUNNING: 187 games, 4243 positions, 41954 ranked moves
00:02:31 RUNNING: 188 games, 4247 positions, 41994 ranked moves
00:02:36 RUNNING: 188 games, 4251 positions, 42034 ranked moves
00:02:41 RUNNING: 188 games, 4255 positions, 42074 ranked moves
00:02:46 RUNNING: 188 games, 4260 positions, 42124 ranked moves
00:02:51 RUNNING: 188 games, 4264 positions, 42164 ranked moves
00:02:56 RUNNING: 189 games, 4268 positions, 42204 ranked moves
00:03:01 RUNNING: 189 games, 4272 positions, 42244 ranked moves
00:03:06 RUNNING: 189 games, 4276 positions, 42284 ranked moves
00:03:11 RUNNING: 189 games, 4280 positions, 42324 ranked moves
00:03:16 RUNNING: 189 games, 4284 positions, 42364 ranked moves
00:03:21 RUNNING: 189 games, 4288 positions, 42404 ranked moves
00:03:26 RUNNING: 190 games, 4292 positions, 42444 ranked moves
00:03:31 RUNNING: 190 games, 4296 positions, 42484 ranked moves
00:03:36 RUNNING: 190 games, 4301 positions, 42534 ranked moves
00:03:41 RUNNING: 190 games, 4305 positions, 42574 ranked moves
00:03:46 RUNNING: 190 games, 4309 positions, 42614 ranked moves
00:03:51 RUNNING: 191 games, 4312 positions, 42636 ranked moves
00:03:56 RUNNING: 191 games, 4317 positions, 42686 ranked moves
00:04:01 RUNNING: 191 games, 4321 positions, 42726 ranked moves
00:04:06 RUNNING: 191 games, 4325 positions, 42766 ranked moves
00:04:11 RUNNING: 191 games, 4329 positions, 42806 ranked moves
00:04:17 RUNNING: 191 games, 4333 positions, 42846 ranked moves
00:04:22 RUNNING: 192 games, 4337 positions, 42886 ranked moves
00:04:27 RUNNING: 192 games, 4341 positions, 42926 ranked moves
00:04:32 RUNNING: 192 games, 4346 positions, 42976 ranked moves
00:04:37 RUNNING: 192 games, 4350 positions, 43016 ranked moves
00:04:42 RUNNING: 192 games, 4354 positions, 43056 ranked moves
00:04:47 RUNNING: 193 games, 4358 positions, 43096 ranked moves
00:04:52 RUNNING: 193 games, 4362 positions, 43136 ranked moves
00:04:57 RUNNING: 193 games, 4366 positions, 43176 ranked moves
00:05:02 RUNNING: 193 games, 4371 positions, 43226 ranked moves
00:05:07 RUNNING: 193 games, 4375 positions, 43266 ranked moves
00:05:12 RUNNING: 194 games, 4379 positions, 43306 ranked moves
00:05:17 RUNNING: 194 games, 4383 positions, 43346 ranked moves
00:05:22 RUNNING: 194 games, 4387 positions, 43386 ranked moves
00:05:27 RUNNING: 194 games, 4392 positions, 43436 ranked moves
00:05:32 RUNNING: 194 games, 4396 positions, 43476 ranked moves
00:05:37 RUNNING: 194 games, 4399 positions, 43506 ranked moves
00:05:42 RUNNING: 195 games, 4403 positions, 43538 ranked moves
00:05:47 RUNNING: 195 games, 4407 positions, 43578 ranked moves
00:05:52 RUNNING: 195 games, 4412 positions, 43628 ranked moves
00:05:57 RUNNING: 195 games, 4416 positions, 43668 ranked moves
00:06:02 RUNNING: 195 games, 4420 positions, 43708 ranked moves
00:06:07 RUNNING: 196 games, 4424 positions, 43746 ranked moves
00:06:12 RUNNING: 196 games, 4428 positions, 43786 ranked moves
00:06:17 RUNNING: 196 games, 4432 positions, 43826 ranked moves
00:06:22 RUNNING: 196 games, 4437 positions, 43876 ranked moves
00:06:27 RUNNING: 196 games, 4441 positions, 43916 ranked moves
00:06:32 RUNNING: 197 games, 4445 positions, 43956 ranked moves
00:06:37 RUNNING: 197 games, 4449 positions, 43996 ranked moves
00:06:42 RUNNING: 197 games, 4454 positions, 44046 ranked moves
00:06:47 RUNNING: 197 games, 4458 positions, 44086 ranked moves
00:06:52 RUNNING: 197 games, 4462 positions, 44126 ranked moves
00:06:57 RUNNING: 197 games, 4465 positions, 44156 ranked moves
00:07:02 RUNNING: 198 games, 4469 positions, 44196 ranked moves
00:07:07 RUNNING: 198 games, 4473 positions, 44236 ranked moves
00:07:12 RUNNING: 198 games, 4477 positions, 44276 ranked moves
00:07:17 RUNNING: 198 games, 4482 positions, 44326 ranked moves
00:07:22 RUNNING: 198 games, 4486 positions, 44366 ranked moves
00:07:27 RUNNING: 199 games, 4489 positions, 44387 ranked moves
00:07:32 RUNNING: 199 games, 4494 positions, 44437 ranked moves
00:07:37 RUNNING: 199 games, 4498 positions, 44477 ranked moves
00:07:42 RUNNING: 199 games, 4502 positions, 44517 ranked moves
00:07:47 RUNNING: 199 games, 4507 positions, 44567 ranked moves
00:07:52 RUNNING: 199 games, 4511 positions, 44607 ranked moves
00:07:57 RUNNING: 199 games, 4515 positions, 44647 ranked moves
00:08:02 RUNNING: 200 games, 4519 positions, 44687 ranked moves
00:08:07 RUNNING: 200 games, 4523 positions, 44727 ranked moves
00:08:12 RUNNING: 200 games, 4528 positions, 44777 ranked moves
00:08:17 RUNNING: 200 games, 4532 positions, 44817 ranked moves
00:08:22 RUNNING: 200 games, 4535 positions, 44847 ranked moves
00:08:32 RUNNING: 201 games, 4539 positions, 44887 ranked moves
00:08:37 RUNNING: 201 games, 4544 positions, 44937 ranked moves
00:08:42 RUNNING: 201 games, 4548 positions, 44977 ranked moves
00:08:47 RUNNING: 201 games, 4552 positions, 45017 ranked moves
00:08:52 RUNNING: 201 games, 4557 positions, 45067 ranked moves
00:08:57 RUNNING: 201 games, 4560 positions, 45097 ranked moves
00:09:02 RUNNING: 202 games, 4564 positions, 45137 ranked moves
00:09:07 RUNNING: 202 games, 4568 positions, 45177 ranked moves
00:09:12 RUNNING: 202 games, 4573 positions, 45227 ranked moves
00:09:17 RUNNING: 202 games, 4577 positions, 45267 ranked moves
00:09:22 RUNNING: 202 games, 4581 positions, 45307 ranked moves
00:09:27 RUNNING: 202 games, 4584 positions, 45337 ranked moves
00:09:32 RUNNING: 203 games, 4588 positions, 45377 ranked moves
00:09:37 RUNNING: 203 games, 4592 positions, 45417 ranked moves
00:09:42 RUNNING: 203 games, 4597 positions, 45467 ranked moves
00:09:47 RUNNING: 203 games, 4601 positions, 45507 ranked moves
00:09:52 RUNNING: 203 games, 4605 positions, 45547 ranked moves
00:09:57 RUNNING: 203 games, 4608 positions, 45577 ranked moves
00:10:02 RUNNING: 204 games, 4613 positions, 45619 ranked moves
00:10:07 RUNNING: 204 games, 4617 positions, 45659 ranked moves
00:10:12 RUNNING: 204 games, 4621 positions, 45699 ranked moves
00:10:17 RUNNING: 204 games, 4626 positions, 45749 ranked moves
00:10:22 RUNNING: 204 games, 4629 positions, 45779 ranked moves
00:10:27 RUNNING: 205 games, 4634 positions, 45829 ranked moves
00:10:32 RUNNING: 205 games, 4638 positions, 45869 ranked moves
00:10:37 RUNNING: 205 games, 4643 positions, 45919 ranked moves
00:10:42 RUNNING: 205 games, 4647 positions, 45959 ranked moves
00:10:47 RUNNING: 205 games, 4651 positions, 45999 ranked moves
00:10:52 RUNNING: 205 games, 4654 positions, 46029 ranked moves
