19:58:34 RUNNING: 77 games, 1757 positions, 17410 ranked moves
19:58:39 RUNNING: 77 games, 1762 positions, 17460 ranked moves
19:58:44 RUNNING: 77 games, 1767 positions, 17510 ranked moves
19:58:49 RUNNING: 77 games, 1771 positions, 17550 ranked moves
19:58:54 RUNNING: 77 games, 1775 positions, 17590 ranked moves
19:58:59 RUNNING: 77 games, 1779 positions, 17630 ranked moves
19:59:04 RUNNING: 78 games, 1783 positions, 17662 ranked moves
19:59:09 RUNNING: 78 games, 1788 positions, 17708 ranked moves
19:59:14 RUNNING: 78 games, 1793 positions, 17758 ranked moves
19:59:19 RUNNING: 78 games, 1797 positions, 17798 ranked moves
19:59:24 RUNNING: 78 games, 1802 positions, 17848 ranked moves
19:59:29 RUNNING: 78 games, 1804 positions, 17868 ranked moves
19:59:44 RUNNING: 78 games, 1805 positions, 17878 ranked moves
20:00:39 RUNNING: 78 games, 1806 positions, 17888 ranked moves
20:00:44 RUNNING: 78 games, 1808 positions, 17903 ranked moves
20:00:49 RUNNING: 78 games, 1812 positions, 17925 ranked moves
20:00:54 RUNNING: 79 games, 1816 positions, 17948 ranked moves
20:00:59 RUNNING: 79 games, 1821 positions, 17998 ranked moves
20:01:04 RUNNING: 79 games, 1825 positions, 18038 ranked moves
20:01:09 RUNNING: 79 games, 1830 positions, 18088 ranked moves
20:01:14 RUNNING: 79 games, 1834 positions, 18128 ranked moves
20:01:19 RUNNING: 79 games, 1837 positions, 18158 ranked moves
20:01:24 RUNNING: 79 games, 1840 positions, 18188 ranked moves
20:01:29 RUNNING: 80 games, 1844 positions, 18228 ranked moves
20:01:34 RUNNING: 80 games, 1849 positions, 18278 ranked moves
20:01:39 RUNNING: 80 games, 1854 positions, 18328 ranked moves
20:01:44 RUNNING: 80 games, 1858 positions, 18368 ranked moves
20:01:49 RUNNING: 80 games, 1862 positions, 18408 ranked moves
20:01:54 RUNNING: 81 games, 1866 positions, 18448 ranked moves
20:01:59 RUNNING: 81 games, 1871 positions, 18498 ranked moves
20:02:04 RUNNING: 81 games, 1875 positions, 18538 ranked moves
20:02:09 RUNNING: 81 games, 1880 positions, 18588 ranked moves
20:02:14 RUNNING: 81 games, 1884 positions, 18628 ranked moves
20:02:19 RUNNING: 81 games, 1886 positions, 18648 ranked moves
20:02:24 RUNNING: 81 games, 1890 positions, 18676 ranked moves
20:02:29 RUNNING: 82 games, 1894 positions, 18708 ranked moves
20:02:34 RUNNING: 82 games, 1899 positions, 18758 ranked moves
20:02:39 RUNNING: 82 games, 1904 positions, 18808 ranked moves
20:02:44 RUNNING: 82 games, 1908 positions, 18848 ranked moves
20:02:49 RUNNING: 82 games, 1911 positions, 18878 ranked moves
20:02:54 RUNNING: 83 games, 1915 positions, 18914 ranked moves
20:02:59 RUNNING: 83 games, 1920 positions, 18964 ranked moves
20:03:04 RUNNING: 83 games, 1925 positions, 19014 ranked moves
20:03:09 RUNNING: 83 games, 1929 positions, 19054 ranked moves
20:03:14 RUNNING: 83 games, 1933 positions, 19094 ranked moves
20:03:19 RUNNING: 84 games, 1938 positions, 19144 ranked moves
20:03:24 RUNNING: 84 games, 1942 positions, 19184 ranked moves
20:03:29 RUNNING: 84 games, 1947 positions, 19234 ranked moves
20:03:34 RUNNING: 84 games, 1951 positions, 19274 ranked moves
20:03:39 RUNNING: 85 games, 1956 positions, 19324 ranked moves
20:03:44 RUNNING: 85 games, 1960 positions, 19364 ranked moves
20:03:49 RUNNING: 85 games, 1965 positions, 19414 ranked moves
20:03:54 RUNNING: 85 games, 1969 positions, 19454 ranked moves
20:03:59 RUNNING: 85 games, 1974 positions, 19504 ranked moves
20:04:04 RUNNING: 85 games, 1977 positions, 19534 ranked moves
20:04:09 RUNNING: 86 games, 1982 positions, 19583 ranked moves
20:04:14 RUNNING: 86 games, 1987 positions, 19633 ranked moves
20:04:19 RUNNING: 86 games, 1991 positions, 19673 ranked moves
20:04:24 RUNNING: 86 games, 1996 positions, 19723 ranked moves
20:04:29 RUNNING: 86 games, 2000 positions, 19763 ranked moves
20:04:34 RUNNING: 86 games, 2002 positions, 19783 ranked moves
20:04:39 RUNNING: 87 games, 2007 positions, 19833 ranked moves
20:04:44 RUNNING: 87 games, 2011 positions, 19873 ranked moves
20:04:49 RUNNING: 87 games, 2016 positions, 19923 ranked moves
20:04:54 RUNNING: 87 games, 2021 positions, 19973 ranked moves
20:04:59 RUNNING: 87 games, 2024 positions, 20003 ranked moves
20:05:04 RUNNING: 88 games, 2029 positions, 20043 ranked moves
20:05:09 RUNNING: 88 games, 2033 positions, 20083 ranked moves
20:05:14 RUNNING: 88 games, 2038 positions, 20133 ranked moves
20:05:19 RUNNING: 88 games, 2043 positions, 20183 ranked moves
20:05:24 RUNNING: 88 games, 2047 positions, 20223 ranked moves
20:05:29 RUNNING: 89 games, 2051 positions, 20263 ranked moves
20:05:34 RUNNING: 89 games, 2056 positions, 20313 ranked moves
20:05:39 RUNNING: 89 games, 2060 positions, 20353 ranked moves
20:05:44 RUNNING: 89 games, 2065 positions, 20403 ranked moves
20:05:49 RUNNING: 90 games, 2069 positions, 20443 ranked moves
20:05:54 RUNNING: 90 games, 2074 positions, 20493 ranked moves
20:05:59 RUNNING: 90 games, 2078 positions, 20533 ranked moves
20:06:04 RUNNING: 90 games, 2082 positions, 20573 ranked moves
20:06:09 RUNNING: 90 games, 2086 positions, 20612 ranked moves
20:06:14 RUNNING: 91 games, 2091 positions, 20662 ranked moves
20:06:19 RUNNING: 91 games, 2095 positions, 20702 ranked moves
20:06:24 RUNNING: 91 games, 2100 positions, 20752 ranked moves
20:06:29 RUNNING: 91 games, 2104 positions, 20792 ranked moves
20:06:34 RUNNING: 91 games, 2108 positions, 20832 ranked moves
20:06:39 RUNNING: 92 games, 2112 positions, 20872 ranked moves
20:06:44 RUNNING: 92 games, 2117 positions, 20922 ranked moves
20:06:49 RUNNING: 92 games, 2121 positions, 20962 ranked moves
20:06:55 RUNNING: 92 games, 2126 positions, 21012 ranked moves
20:07:00 RUNNING: 92 games, 2130 positions, 21052 ranked moves
20:07:05 RUNNING: 93 games, 2134 positions, 21092 ranked moves
20:07:10 RUNNING: 93 games, 2138 positions, 21132 ranked moves
20:07:15 RUNNING: 93 games, 2143 positions, 21182 ranked moves
20:07:20 RUNNING: 93 games, 2148 positions, 21232 ranked moves
20:07:25 RUNNING: 93 games, 2152 positions, 21272 ranked moves
20:07:30 RUNNING: 93 games, 2155 positions, 21302 ranked moves
20:07:35 RUNNING: 94 games, 2160 positions, 21351 ranked moves
20:07:40 RUNNING: 94 games, 2164 positions, 21391 ranked moves
20:07:45 RUNNING: 94 games, 2169 positions, 21441 ranked moves
20:07:50 RUNNING: 94 games, 2173 positions, 21481 ranked moves
20:07:55 RUNNING: 94 games, 2178 positions, 21531 ranked moves
20:08:00 RUNNING: 95 games, 2181 positions, 21561 ranked moves
20:08:05 RUNNING: 95 games, 2185 positions, 21601 ranked moves
20:08:10 RUNNING: 95 games, 2190 positions, 21651 ranked moves
20:08:15 RUNNING: 95 games, 2194 positions, 21691 ranked moves
20:08:20 RUNNING: 95 games, 2199 positions, 21741 ranked moves
20:08:25 RUNNING: 95 games, 2202 positions, 21771 ranked moves
20:08:30 RUNNING: 96 games, 2207 positions, 21821 ranked moves
20:08:35 RUNNING: 96 games, 2211 positions, 21861 ranked moves
20:08:40 RUNNING: 96 games, 2216 positions, 21911 ranked moves
20:08:45 RUNNING: 96 games, 2221 positions, 21961 ranked moves
20:08:50 RUNNING: 96 games, 2225 positions, 22001 ranked moves
20:08:55 RUNNING: 97 games, 2229 positions, 22033 ranked moves
20:09:00 RUNNING: 97 games, 2234 positions, 22083 ranked moves
20:09:05 RUNNING: 97 games, 2238 positions, 22123 ranked moves
20:09:10 RUNNING: 97 games, 2243 positions, 22173 ranked moves
20:09:15 RUNNING: 97 games, 2247 positions, 22213 ranked moves
20:09:20 RUNNING: 98 games, 2252 positions, 22263 ranked moves
20:09:25 RUNNING: 98 games, 2256 positions, 22303 ranked moves
20:09:30 RUNNING: 98 games, 2261 positions, 22353 ranked moves
20:09:35 RUNNING: 98 games, 2265 positions, 22393 ranked moves
20:09:40 RUNNING: 98 games, 2269 positions, 22433 ranked moves
20:09:45 RUNNING: 99 games, 2274 positions, 22483 ranked moves
20:09:50 RUNNING: 99 games, 2278 positions, 22523 ranked moves
20:09:55 RUNNING: 99 games, 2283 positions, 22573 ranked moves
20:10:00 RUNNING: 99 games, 2287 positions, 22613 ranked moves
20:10:05 RUNNING: 100 games, 2291 positions, 22653 ranked moves
20:10:10 RUNNING: 100 games, 2295 positions, 22693 ranked moves
20:10:15 RUNNING: 100 games, 2300 positions, 22743 ranked moves
20:10:20 RUNNING: 100 games, 2305 positions, 22793 ranked moves
20:10:25 RUNNING: 100 games, 2309 positions, 22833 ranked moves
20:10:30 RUNNING: 101 games, 2313 positions, 22873 ranked moves
20:10:35 RUNNING: 101 games, 2317 positions, 22913 ranked moves
20:10:40 RUNNING: 101 games, 2322 positions, 22963 ranked moves
20:10:45 RUNNING: 101 games, 2327 positions, 23013 ranked moves
20:10:50 RUNNING: 101 games, 2331 positions, 23053 ranked moves
20:10:55 RUNNING: 101 games, 2335 positions, 23093 ranked moves
20:11:00 RUNNING: 102 games, 2339 positions, 23133 ranked moves
20:11:05 RUNNING: 102 games, 2344 positions, 23183 ranked moves
20:11:10 RUNNING: 102 games, 2349 positions, 23233 ranked moves
20:11:15 RUNNING: 102 games, 2353 positions, 23273 ranked moves
20:11:20 RUNNING: 102 games, 2357 positions, 23313 ranked moves
20:11:25 RUNNING: 103 games, 2360 positions, 23343 ranked moves
20:11:30 RUNNING: 103 games, 2365 positions, 23393 ranked moves
20:11:35 RUNNING: 103 games, 2370 positions, 23443 ranked moves
20:11:40 RUNNING: 103 games, 2374 positions, 23483 ranked moves
20:11:45 RUNNING: 103 games, 2379 positions, 23533 ranked moves
20:11:50 RUNNING: 104 games, 2383 positions, 23573 ranked moves
20:11:55 RUNNING: 104 games, 2388 positions, 23623 ranked moves
20:12:00 RUNNING: 104 games, 2392 positions, 23663 ranked moves
20:12:05 RUNNING: 104 games, 2397 positions, 23713 ranked moves
20:12:10 RUNNING: 105 games, 2401 positions, 23753 ranked moves
20:12:15 RUNNING: 105 games, 2406 positions, 23803 ranked moves
20:12:20 RUNNING: 105 games, 2410 positions, 23843 ranked moves
20:12:25 RUNNING: 105 games, 2415 positions, 23893 ranked moves
20:12:30 RUNNING: 105 games, 2419 positions, 23933 ranked moves
20:12:35 RUNNING: 105 games, 2423 positions, 23973 ranked moves
20:12:40 RUNNING: 106 games, 2428 positions, 24015 ranked moves
20:12:45 RUNNING: 106 games, 2433 positions, 24065 ranked moves
20:12:50 RUNNING: 106 games, 2437 positions, 24105 ranked moves
20:12:55 RUNNING: 106 games, 2442 positions, 24155 ranked moves
20:13:00 RUNNING: 107 games, 2446 positions, 24187 ranked moves
20:13:05 RUNNING: 107 games, 2451 positions, 24237 ranked moves
20:13:10 RUNNING: 107 games, 2455 positions, 24277 ranked moves
20:13:15 RUNNING: 107 games, 2460 positions, 24327 ranked moves
20:13:20 RUNNING: 107 games, 2464 positions, 24367 ranked moves
20:13:25 RUNNING: 108 games, 2468 positions, 24405 ranked moves
20:13:30 RUNNING: 108 games, 2473 positions, 24455 ranked moves
20:13:35 RUNNING: 108 games, 2477 positions, 24495 ranked moves
20:13:45 RUNNING: 108 games, 2482 positions, 24545 ranked moves
20:13:50 RUNNING: 108 games, 2486 positions, 24585 ranked moves
20:13:55 RUNNING: 109 games, 2491 positions, 24635 ranked moves
20:14:00 RUNNING: 109 games, 2495 positions, 24675 ranked moves
20:14:05 RUNNING: 109 games, 2500 positions, 24725 ranked moves
20:14:10 RUNNING: 109 games, 2504 positions, 24765 ranked moves
20:14:15 RUNNING: 109 games, 2508 positions, 24805 ranked moves
20:14:20 RUNNING: 110 games, 2513 positions, 24855 ranked moves
20:14:25 RUNNING: 110 games, 2517 positions, 24895 ranked moves
20:14:30 RUNNING: 110 games, 2522 positions, 24945 ranked moves
20:14:35 RUNNING: 110 games, 2527 positions, 24995 ranked moves
20:14:40 RUNNING: 110 games, 2531 positions, 25035 ranked moves
20:14:45 RUNNING: 111 games, 2535 positions, 25074 ranked moves
20:14:50 RUNNING: 111 games, 2540 positions, 25124 ranked moves
20:14:55 RUNNING: 111 games, 2545 positions, 25174 ranked moves
20:15:00 RUNNING: 111 games, 2549 positions, 25214 ranked moves
20:15:05 RUNNING: 111 games, 2552 positions, 25244 ranked moves
20:15:10 RUNNING: 112 games, 2557 positions, 25293 ranked moves
20:15:15 RUNNING: 112 games, 2562 positions, 25343 ranked moves
20:15:20 RUNNING: 112 games, 2566 positions, 25383 ranked moves
20:15:25 RUNNING: 112 games, 2571 positions, 25433 ranked moves
20:15:30 RUNNING: 112 games, 2575 positions, 25473 ranked moves
20:15:35 RUNNING: 113 games, 2579 positions, 25513 ranked moves
20:15:40 RUNNING: 113 games, 2584 positions, 25563 ranked moves
20:15:45 RUNNING: 113 games, 2588 positions, 25603 ranked moves
20:15:50 RUNNING: 113 games, 2593 positions, 25653 ranked moves
20:15:55 RUNNING: 113 games, 2596 positions, 25682 ranked moves
20:16:00 RUNNING: 114 games, 2601 positions, 25732 ranked moves
20:16:05 RUNNING: 114 games, 2605 positions, 25772 ranked moves
20:16:10 RUNNING: 114 games, 2610 positions, 25822 ranked moves
20:16:15 RUNNING: 114 games, 2614 positions, 25862 ranked moves
20:16:20 RUNNING: 114 games, 2617 positions, 25892 ranked moves
20:16:25 RUNNING: 114 games, 2618 positions, 25902 ranked moves
20:16:30 RUNNING: 115 games, 2622 positions, 25942 ranked moves
20:16:35 RUNNING: 115 games, 2627 positions, 25992 ranked moves
20:16:40 RUNNING: 115 games, 2631 positions, 26032 ranked moves
20:16:45 RUNNING: 115 games, 2635 positions, 26072 ranked moves
20:16:50 RUNNING: 115 games, 2639 positions, 26112 ranked moves
20:16:55 RUNNING: 116 games, 2644 positions, 26154 ranked moves
20:17:00 RUNNING: 116 games, 2648 positions, 26194 ranked moves
20:17:05 RUNNING: 116 games, 2653 positions, 26244 ranked moves
20:17:10 RUNNING: 116 games, 2657 positions, 26284 ranked moves
20:17:15 RUNNING: 117 games, 2661 positions, 26324 ranked moves
20:17:20 RUNNING: 117 games, 2666 positions, 26374 ranked moves
20:17:25 RUNNING: 117 games, 2671 positions, 26424 ranked moves
20:17:30 RUNNING: 117 games, 2675 positions, 26464 ranked moves
20:17:35 RUNNING: 117 games, 2679 positions, 26504 ranked moves
20:17:40 RUNNING: 117 games, 2682 positions, 26534 ranked moves
20:17:45 RUNNING: 118 games, 2687 positions, 26584 ranked moves
20:17:50 RUNNING: 118 games, 2692 positions, 26634 ranked moves
20:17:55 RUNNING: 118 games, 2696 positions, 26674 ranked moves
20:18:00 RUNNING: 118 games, 2701 positions, 26724 ranked moves
20:18:05 RUNNING: 118 games, 2705 positions, 26764 ranked moves
20:18:10 RUNNING: 119 games, 2710 positions, 26814 ranked moves
20:18:15 RUNNING: 119 games, 2714 positions, 26854 ranked moves
20:18:20 RUNNING: 119 games, 2719 positions, 26904 ranked moves
20:18:25 RUNNING: 119 games, 2723 positions, 26944 ranked moves
20:18:30 RUNNING: 119 games, 2727 positions, 26984 ranked moves
20:18:35 RUNNING: 120 games, 2732 positions, 27034 ranked moves
20:18:40 RUNNING: 120 games, 2737 positions, 27084 ranked moves
20:18:45 RUNNING: 120 games, 2741 positions, 27124 ranked moves
20:18:50 RUNNING: 120 games, 2746 positions, 27174 ranked moves
20:18:55 RUNNING: 120 games, 2749 positions, 27204 ranked moves
20:19:00 RUNNING: 121 games, 2754 positions, 27254 ranked moves
20:19:05 RUNNING: 121 games, 2758 positions, 27294 ranked moves
20:19:10 RUNNING: 121 games, 2763 positions, 27344 ranked moves
20:19:15 RUNNING: 121 games, 2768 positions, 27394 ranked moves
20:19:20 RUNNING: 121 games, 2772 positions, 27434 ranked moves
20:19:25 RUNNING: 121 games, 2775 positions, 27464 ranked moves
20:19:30 RUNNING: 122 games, 2779 positions, 27504 ranked moves
20:19:35 RUNNING: 122 games, 2784 positions, 27554 ranked moves
20:19:40 RUNNING: 122 games, 2789 positions, 27604 ranked moves
20:19:45 RUNNING: 122 games, 2794 positions, 27654 ranked moves
20:19:50 RUNNING: 122 games, 2797 positions, 27684 ranked moves
20:19:55 RUNNING: 123 games, 2802 positions, 27734 ranked moves
20:20:00 RUNNING: 123 games, 2806 positions, 27774 ranked moves
20:20:05 RUNNING: 123 games, 2811 positions, 27824 ranked moves
20:20:10 RUNNING: 123 games, 2816 positions, 27874 ranked moves
20:20:15 RUNNING: 123 games, 2819 positions, 27904 ranked moves
20:20:20 RUNNING: 124 games, 2824 positions, 27946 ranked moves
20:20:25 RUNNING: 124 games, 2829 positions, 27996 ranked moves
20:20:30 RUNNING: 124 games, 2833 positions, 28036 ranked moves
20:20:35 RUNNING: 124 games, 2838 positions, 28086 ranked moves
20:20:40 RUNNING: 125 games, 2841 positions, 28116 ranked moves
20:20:45 RUNNING: 125 games, 2846 positions, 28166 ranked moves
20:20:50 RUNNING: 125 games, 2851 positions, 28216 ranked moves
20:20:55 RUNNING: 125 games, 2855 positions, 28256 ranked moves
20:21:00 RUNNING: 125 games, 2859 positions, 28296 ranked moves
20:21:05 RUNNING: 126 games, 2864 positions, 28346 ranked moves
20:21:10 RUNNING: 126 games, 2869 positions, 28396 ranked moves
20:21:15 RUNNING: 126 games, 2873 positions, 28436 ranked moves
20:21:20 RUNNING: 126 games, 2878 positions, 28486 ranked moves
20:21:25 RUNNING: 126 games, 2882 positions, 28526 ranked moves
20:21:30 RUNNING: 127 games, 2886 positions, 28566 ranked moves
20:21:35 RUNNING: 127 games, 2891 positions, 28616 ranked moves
20:21:40 RUNNING: 127 games, 2895 positions, 28656 ranked moves
20:21:45 RUNNING: 127 games, 2900 positions, 28706 ranked moves
20:21:50 RUNNING: 127 games, 2904 positions, 28746 ranked moves
20:21:55 RUNNING: 128 games, 2908 positions, 28786 ranked moves
20:22:00 RUNNING: 128 games, 2913 positions, 28836 ranked moves
20:22:05 RUNNING: 128 games, 2917 positions, 28876 ranked moves
20:22:10 RUNNING: 128 games, 2922 positions, 28926 ranked moves
20:22:15 RUNNING: 128 games, 2925 positions, 28956 ranked moves
20:22:20 RUNNING: 129 games, 2930 positions, 28998 ranked moves
20:22:25 RUNNING: 129 games, 2934 positions, 29038 ranked moves
20:22:30 RUNNING: 129 games, 2939 positions, 29088 ranked moves
20:22:35 RUNNING: 129 games, 2943 positions, 29128 ranked moves
20:22:40 RUNNING: 129 games, 2947 positions, 29168 ranked moves
20:22:45 RUNNING: 130 games, 2952 positions, 29218 ranked moves
20:22:50 RUNNING: 130 games, 2956 positions, 29258 ranked moves
20:22:55 RUNNING: 130 games, 2961 positions, 29308 ranked moves
20:23:00 RUNNING: 130 games, 2965 positions, 29348 ranked moves
20:23:05 RUNNING: 130 games, 2970 positions, 29398 ranked moves
20:23:10 RUNNING: 131 games, 2974 positions, 29430 ranked moves
20:23:15 RUNNING: 131 games, 2979 positions, 29480 ranked moves
20:23:20 RUNNING: 131 games, 2985 positions, 29540 ranked moves
20:23:25 RUNNING: 131 games, 2991 positions, 29600 ranked moves
20:23:30 RUNNING: 132 games, 2996 positions, 29650 ranked moves
20:23:35 RUNNING: 132 games, 3002 positions, 29710 ranked moves
20:23:40 RUNNING: 132 games, 3008 positions, 29770 ranked moves
20:23:50 RUNNING: 132 games, 3014 positions, 29830 ranked moves
20:23:55 RUNNING: 133 games, 3020 positions, 29890 ranked moves
20:24:00 RUNNING: 133 games, 3026 positions, 29950 ranked moves
20:24:05 RUNNING: 133 games, 3032 positions, 30010 ranked moves
20:24:10 RUNNING: 133 games, 3037 positions, 30060 ranked moves
20:24:15 RUNNING: 134 games, 3043 positions, 30120 ranked moves
20:24:20 RUNNING: 134 games, 3048 positions, 30170 ranked moves
20:24:25 RUNNING: 134 games, 3054 positions, 30230 ranked moves
20:24:30 RUNNING: 134 games, 3060 positions, 30290 ranked moves
20:24:35 RUNNING: 135 games, 3066 positions, 30339 ranked moves
20:24:40 RUNNING: 135 games, 3072 positions, 30399 ranked moves
20:24:45 RUNNING: 135 games, 3077 positions, 30449 ranked moves
20:24:50 RUNNING: 135 games, 3083 positions, 30509 ranked moves
20:24:55 RUNNING: 136 games, 3088 positions, 30550 ranked moves
20:25:00 RUNNING: 136 games, 3094 positions, 30610 ranked moves
20:25:06 RUNNING: 136 games, 3100 positions, 30670 ranked moves
20:25:11 RUNNING: 136 games, 3105 positions, 30720 ranked moves
20:25:16 RUNNING: 137 games, 3111 positions, 30780 ranked moves
20:25:21 RUNNING: 137 games, 3117 positions, 30840 ranked moves
20:25:26 RUNNING: 137 games, 3123 positions, 30900 ranked moves
20:25:31 RUNNING: 137 games, 3128 positions, 30950 ranked moves
20:25:36 RUNNING: 138 games, 3134 positions, 31010 ranked moves
20:25:41 RUNNING: 138 games, 3139 positions, 31060 ranked moves
20:25:46 RUNNING: 138 games, 3145 positions, 31120 ranked moves
20:25:51 RUNNING: 138 games, 3151 positions, 31180 ranked moves
20:25:56 RUNNING: 139 games, 3156 positions, 31230 ranked moves
20:26:01 RUNNING: 139 games, 3162 positions, 31290 ranked moves
20:26:06 RUNNING: 139 games, 3168 positions, 31350 ranked moves
20:26:11 RUNNING: 139 games, 3174 positions, 31410 ranked moves
20:26:16 RUNNING: 140 games, 3179 positions, 31460 ranked moves
20:26:21 RUNNING: 140 games, 3185 positions, 31520 ranked moves
20:26:26 RUNNING: 140 games, 3191 positions, 31580 ranked moves
20:26:31 RUNNING: 140 games, 3196 positions, 31630 ranked moves
20:26:36 RUNNING: 141 games, 3202 positions, 31690 ranked moves
20:26:41 RUNNING: 141 games, 3208 positions, 31750 ranked moves
20:26:46 RUNNING: 141 games, 3214 positions, 31810 ranked moves
20:26:51 RUNNING: 141 games, 3219 positions, 31860 ranked moves
20:26:56 RUNNING: 142 games, 3225 positions, 31920 ranked moves
20:27:01 RUNNING: 142 games, 3231 positions, 31980 ranked moves
20:27:06 RUNNING: 142 games, 3237 positions, 32040 ranked moves
20:27:11 RUNNING: 143 games, 3243 positions, 32099 ranked moves
20:27:16 RUNNING: 143 games, 3248 positions, 32149 ranked moves
20:27:21 RUNNING: 143 games, 3253 positions, 32199 ranked moves
20:27:26 RUNNING: 143 games, 3259 positions, 32259 ranked moves
20:27:31 RUNNING: 144 games, 3264 positions, 32309 ranked moves
20:27:36 RUNNING: 144 games, 3270 positions, 32369 ranked moves
20:27:41 RUNNING: 144 games, 3275 positions, 32419 ranked moves
20:27:46 RUNNING: 144 games, 3279 positions, 32459 ranked moves
20:27:51 RUNNING: 144 games, 3283 positions, 32499 ranked moves
20:27:56 RUNNING: 145 games, 3287 positions, 32539 ranked moves
20:28:01 RUNNING: 145 games, 3292 positions, 32589 ranked moves
20:28:06 RUNNING: 145 games, 3297 positions, 32639 ranked moves
20:28:11 RUNNING: 145 games, 3301 positions, 32679 ranked moves
20:28:16 RUNNING: 145 games, 3305 positions, 32719 ranked moves
20:28:21 RUNNING: 146 games, 3309 positions, 32759 ranked moves
20:28:26 RUNNING: 146 games, 3314 positions, 32809 ranked moves
20:28:31 RUNNING: 146 games, 3318 positions, 32849 ranked moves
20:28:36 RUNNING: 146 games, 3323 positions, 32899 ranked moves
20:28:41 RUNNING: 146 games, 3328 positions, 32949 ranked moves
20:28:46 RUNNING: 147 games, 3332 positions, 32989 ranked moves
20:28:51 RUNNING: 147 games, 3336 positions, 33029 ranked moves
20:28:56 RUNNING: 147 games, 3341 positions, 33079 ranked moves
20:29:01 RUNNING: 147 games, 3346 positions, 33129 ranked moves
20:29:06 RUNNING: 147 games, 3350 positions, 33169 ranked moves
20:29:11 RUNNING: 148 games, 3355 positions, 33219 ranked moves
20:29:16 RUNNING: 148 games, 3359 positions, 33259 ranked moves
20:29:21 RUNNING: 148 games, 3364 positions, 33309 ranked moves
20:29:26 RUNNING: 148 games, 3369 positions, 33359 ranked moves
20:29:31 RUNNING: 148 games, 3372 positions, 33389 ranked moves
20:29:36 RUNNING: 149 games, 3376 positions, 33428 ranked moves
20:29:41 RUNNING: 149 games, 3381 positions, 33478 ranked moves
20:29:46 RUNNING: 149 games, 3385 positions, 33518 ranked moves
20:29:51 RUNNING: 149 games, 3390 positions, 33568 ranked moves
20:29:56 RUNNING: 149 games, 3395 positions, 33618 ranked moves
20:31:06 RUNNING: 149 games, 3396 positions, 33628 ranked moves
20:31:11 RUNNING: 150 games, 3401 positions, 33666 ranked moves
20:31:16 RUNNING: 150 games, 3405 positions, 33706 ranked moves
20:31:21 RUNNING: 150 games, 3410 positions, 33756 ranked moves
20:31:26 RUNNING: 150 games, 3415 positions, 33806 ranked moves
20:31:31 RUNNING: 150 games, 3419 positions, 33846 ranked moves
20:31:36 RUNNING: 151 games, 3424 positions, 33896 ranked moves
20:31:41 RUNNING: 151 games, 3428 positions, 33936 ranked moves
20:31:46 RUNNING: 151 games, 3433 positions, 33986 ranked moves
20:31:51 RUNNING: 151 games, 3438 positions, 34036 ranked moves
20:31:56 RUNNING: 151 games, 3441 positions, 34066 ranked moves
20:32:01 RUNNING: 152 games, 3445 positions, 34104 ranked moves
20:32:06 RUNNING: 152 games, 3450 positions, 34154 ranked moves
20:32:11 RUNNING: 152 games, 3454 positions, 34194 ranked moves
20:32:16 RUNNING: 152 games, 3459 positions, 34244 ranked moves
20:32:21 RUNNING: 152 games, 3464 positions, 34294 ranked moves
20:32:26 RUNNING: 152 games, 3467 positions, 34324 ranked moves
20:32:31 RUNNING: 152 games, 3471 positions, 34346 ranked moves
20:32:36 RUNNING: 153 games, 3476 positions, 34388 ranked moves
20:32:41 RUNNING: 153 games, 3481 positions, 34438 ranked moves
20:32:46 RUNNING: 153 games, 3485 positions, 34478 ranked moves
20:32:51 RUNNING: 153 games, 3490 positions, 34528 ranked moves
20:32:56 RUNNING: 153 games, 3494 positions, 34568 ranked moves
20:33:01 RUNNING: 154 games, 3498 positions, 34605 ranked moves
20:33:06 RUNNING: 154 games, 3503 positions, 34655 ranked moves
20:33:11 RUNNING: 154 games, 3507 positions, 34695 ranked moves
20:33:16 RUNNING: 154 games, 3512 positions, 34745 ranked moves
20:33:21 RUNNING: 154 games, 3516 positions, 34785 ranked moves
20:33:26 RUNNING: 155 games, 3520 positions, 34825 ranked moves
20:33:31 RUNNING: 155 games, 3525 positions, 34875 ranked moves
20:33:36 RUNNING: 155 games, 3530 positions, 34925 ranked moves
20:33:41 RUNNING: 155 games, 3534 positions, 34965 ranked moves
20:33:46 RUNNING: 155 games, 3538 positions, 35005 ranked moves
20:33:51 RUNNING: 156 games, 3542 positions, 35045 ranked moves
20:33:56 RUNNING: 156 games, 3547 positions, 35095 ranked moves
20:34:01 RUNNING: 156 games, 3552 positions, 35145 ranked moves
20:34:06 RUNNING: 156 games, 3556 positions, 35185 ranked moves
20:34:11 RUNNING: 156 games, 3560 positions, 35225 ranked moves
20:34:16 RUNNING: 157 games, 3563 positions, 35255 ranked moves
20:34:21 RUNNING: 157 games, 3568 positions, 35305 ranked moves
20:34:26 RUNNING: 157 games, 3572 positions, 35345 ranked moves
20:34:31 RUNNING: 157 games, 3577 positions, 35395 ranked moves
20:34:36 RUNNING: 157 games, 3580 positions, 35425 ranked moves
20:34:41 RUNNING: 158 games, 3584 positions, 35465 ranked moves
20:34:46 RUNNING: 158 games, 3588 positions, 35505 ranked moves
20:34:51 RUNNING: 158 games, 3593 positions, 35555 ranked moves
20:34:56 RUNNING: 158 games, 3598 positions, 35605 ranked moves
20:35:01 RUNNING: 158 games, 3602 positions, 35645 ranked moves
